,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
3967,PRESERVED_SPECIMEN,Pouteria macrocarpa,01212035,GBIF,1965,Manuel Vargas,,-1.7689043261024295,-55.867051049377686,"Rio Trombetas, margem direita, Porto Trombetas, estrada da Mineraçao Rio-Norte, km 60 atras da Mina de Bauxita, proximo ao igarape Saracazinho",1980.0,1,1,1,,WGS84,2019,C. A. Cid Ferreira
3983,PRESERVED_SPECIMEN,Pouteria macrocarpa,01212029,GBIF,398,Manuel Vargas,,-4.4364419999999996,-47.538503000000006,"Itinga do Pará, Fazenda Caboré.",1979.0,1,1,1,,WGS84,2019,U. N. Maciel
4024,PRESERVED_SPECIMEN,Pouteria macrocarpa,01212039,GBIF,51949,Manuel Vargas,,-1.284992,-48.455521999999995,Vicinity of Belem.,1961.0,1,1,1,,WGS84,2019,J. M. Pires
4048,PRESERVED_SPECIMEN,Pouteria macrocarpa,01212030,GBIF,2059,Manuel Vargas,,-1.054011,-56.05175,"Rio Parú do Oeste, margem esquerda, ao lado da cachoeira Pancada. Mata de terra firme, solo argilo-pedregoso.",1980.0,1,1,1,,WGS84,2019,C. A. Cid Ferreira
4049,PRESERVED_SPECIMEN,Pouteria macrocarpa,2862029,GBIF,7187,Manuel Vargas,,-14.4231,-39.0617,7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.  Southern Bahian moist forest.,,1,1,1,,WGS84,2019,W. W. Thomas
4058,PRESERVED_SPECIMEN,Pouteria macrocarpa,01212032,GBIF,416,Manuel Vargas,,-4.4364419999999996,-47.538503000000006,"Itinga do Pará, Fazenda Caboré.",1979.0,1,1,1,,WGS84,2019,U. N. Maciel
4084,PRESERVED_SPECIMEN,Pouteria macrocarpa,01212027,GBIF,4619,Manuel Vargas,,3.0794099999999998,-60.960081,"San Salvador, 40 km north west of Boa Vista.",1967.0,1,1,1,,WGS84,2019,G. T. Prance
5958,PRESERVED_SPECIMEN,Pouteria macrocarpa,FMB-92032,GBIF,206,Manuel Vargas,,3.2833330000000003,-73.916667,"Vereda Monserrate Bajo, finca El Paraíso, Caño de los Dioses",2004.0,1,1,1,,WGS84,2019,"Carvajal, Lyndon | Manjarrés, A. | Pinzón, Viviana | Bello, A. | Cortés-B., Rocío"
6350,PRESERVED_SPECIMEN,Pouteria macrocarpa,3646744,GBIF,5500,Manuel Vargas,,4.05,-52.08,"Interfluve Kourouaï-Kapiri, sud rivere Kourouaï",2008.0,1,1,1,,WGS84,2019,D. Sabatier
6503,PRESERVED_SPECIMEN,Pouteria macrocarpa,RB00718931,GBIF,940,Manuel Vargas,,-15.251389000000001,-39.380278000000004,"Brasil, Bahia, Arataca: PARNA de Serra das Lontras. Trilha do mirante de Seu Artur.",2011.0,1,1,1,,WGS84,2019,"Perdiz, R. de O.; P. Leitman; J. Paixão; L.C. Gomes; L. Daneu"
7694,PRESERVED_SPECIMEN,Pouteria macrocarpa,900500,GBIF,Zamora Villalobos 1448,Manuel Vargas,,9.51,-84.06,Fila Bustamante. San Isidro.,1987.0,1,1,1,,WGS84,2019,Nelson Zamora|Isidro A. Chacón G.|Gerardo Herrera Ch.
9770,PRESERVED_SPECIMEN,Pouteria macrocarpa,405829,GBIF,Hammel 16901,Manuel Vargas,,8.55,-83.58,"Reserva Forestal Golfo Dulce Osa Península, Rancho Quemado, ca. 15 km W of Rincón; on ridge at NW end of valley, near Fila Ganado.",1988.0,1,1,1,,WGS84,2019,Barry E. Hammel|Gerardo Herrera Ch.|María Marta Chavarría|Ángel Solís
14102,PRESERVED_SPECIMEN,Pouteria macrocarpa,1729001,GBIF,Pennington 11388,Manuel Vargas,,8.73,-83.41,"LOC: NW0883; Between Rincon de Osa and Esquinas, disturbed forest on laterite",1984.0,1,1,1,,WGS84,2019,T. D. Pennington|Luis J. Poveda Álvarez|Pablo E. Sánchez V.|Nelson Zamora
14245,PRESERVED_SPECIMEN,Pouteria macrocarpa,1591632,GBIF,Forero 856,Manuel Vargas,,2.5089599999999996,-73.88302,Sierra de La Macarena.,,1,1,1,,WGS84,2019,Enrique  Forero|et al.
14570,PRESERVED_SPECIMEN,Pouteria macrocarpa,1442159,GBIF,Davidson 6839,Manuel Vargas,,10.5,-83.78,Hacienda Tapezcu-Las Suerte. Close to Finca La Selva. Tropical wet forest,1978.0,1,1,1,,WGS84,2019,Christopher Davidson
16368,PRESERVED_SPECIMEN,Pouteria macrocarpa,100456331,GBIF,Sabatier 5500,Manuel Vargas,,4.0569440000000005,-52.086667,"Interfluve Kourouaï-Kapiri, sud rivière Kourouaï.",2008.0,1,1,1,,WGS84,2019,D. Sabatier
20590,PRESERVED_SPECIMEN,Pouteria macrocarpa,3425682,GBIF,,Manuel Vargas,,9.672661999999999,-83.027687,Sendero Tepezcuintle.,2000.0,1,1,1,,WGS84,2019,L. Acosta; Victor Ramírez ; Gerardo Soto ; Geovanny Sancho
20591,PRESERVED_SPECIMEN,Pouteria macrocarpa,3425683,GBIF,,Manuel Vargas,,9.672661999999999,-83.027687,Sendero Tepezcuintle.,2000.0,1,1,1,,WGS84,2019,L. Acosta; Victor Ramírez ; Gerardo Soto ; Geovanny Sancho
21502,PRESERVED_SPECIMEN,Pouteria macrocarpa,2930313,GBIF,,Manuel Vargas,,9.516667,-84.06666700000001,San Isidro.,1987.0,1,1,1,,WGS84,2019,Nelson A. Zamora Villalobos
21713,PRESERVED_SPECIMEN,Pouteria macrocarpa,2918441,GBIF,,Manuel Vargas,,8.55,-83.583333,"Rancho Quemado, ca. 15 km W of Rincon; on ridge at NW end of valley, near Fila Ganado.",1988.0,1,1,1,,WGS84,2019,Barry Hammel
24343,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0072046F,GBIF,405,Manuel Vargas,,-10.8339,-52.8731,,1932.0,1,1,1,,WGS84,2019,P. Capucho
24360,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0325157F,GBIF,4995,Manuel Vargas,,-18.0,-44.0,,,1,1,1,,WGS84,2019,Y. Mexía
24625,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0325159F,GBIF,,Manuel Vargas,,-10.8339,-52.8731,,,1,1,1,,WGS84,2019,
24645,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0325156F,GBIF,,Manuel Vargas,,3.8811,-72.8667,,,1,1,1,,WGS84,2019,
24824,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0071981F,GBIF,,Manuel Vargas,,-5.0,-63.0,,,1,1,1,,WGS84,2019,C. F. P. von Martius
25139,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0325158F,GBIF,,Manuel Vargas,,-10.8339,-52.8731,,,1,1,1,,WGS84,2019,
25209,PRESERVED_SPECIMEN,Pouteria macrocarpa,G-G-313251/1,GBIF,,Manuel Vargas,,-4.14444,-65.08583,Amazonas - Rio Negro,,1,1,1,,WGS84,2019,"Martius, C. F. P. (Coll. Delessert)"
25473,PRESERVED_SPECIMEN,Pouteria macrocarpa,39723,GBIF,1137,Manuel Vargas,,-20.053055999999998,-40.593056,Propriedade Família Balbino - Timbuí Seco - Trilha dos Tropeiros,2005.0,1,1,1,,WGS84,2019,"A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung"
25474,PRESERVED_SPECIMEN,Pouteria macrocarpa,17496,GBIF,913,Manuel Vargas,,-19.971389000000002,-40.530278,Estação Biológica de Santa Lúcia,2002.0,1,1,1,,WGS84,2019,R.R. Vervloet; et al
25475,PRESERVED_SPECIMEN,Pouteria macrocarpa,17442,GBIF,620,Manuel Vargas,,-19.9075,-40.553056,Reserva Biológica Augusto Ruschi - Nova Lombardia,2002.0,1,1,1,,WGS84,2019,R.R. Vervloet; et al
25476,PRESERVED_SPECIMEN,Pouteria macrocarpa,14639,GBIF,4512,Manuel Vargas,,-19.971389000000002,-40.530278,Estação Biológica de Santa Lúcia,2001.0,1,1,1,,WGS84,2019,L. Kollmann; et al
25477,PRESERVED_SPECIMEN,Pouteria macrocarpa,14401,GBIF,3961,Manuel Vargas,,-19.984167000000003,-40.583333,Cabeceira do Rio Bonito,2001.0,1,1,1,,WGS84,2019,L. Kollmann; et al
25478,PRESERVED_SPECIMEN,Pouteria macrocarpa,9732,GBIF,1710,Manuel Vargas,,-19.931110999999998,-40.683611,"São Lourenço, Mata Fria",1999.0,1,1,1,,WGS84,2019,L. Kollmann; E. Bausen & W. Pizziolo
25480,PRESERVED_SPECIMEN,Pouteria macrocarpa,M-0174259 / 565051 / 242559,GBIF,,Manuel Vargas,,-10.0,-55.0,In ripa fluv. Japura.,,1,1,1,,WGS84,2019,"Martius, C.F.P. von (no. Obs. 2998)"
25515,PRESERVED_SPECIMEN,Pouteria macrocarpa,M-0174258 / 565050 / 242558,GBIF,,Manuel Vargas,,-10.0,-55.0,Provinc. Japura.,,1,1,1,,WGS84,2019,"Martius, C.F.P. von"
25516,PRESERVED_SPECIMEN,Pouteria macrocarpa,M-0174254 / 565046 / 242554,GBIF,,Manuel Vargas,,-10.0,-55.0,,,1,1,1,,WGS84,2019,"Martius, C.F.P. von"
25517,PRESERVED_SPECIMEN,Pouteria macrocarpa,M-0174255 / 565047 / 242555,GBIF,,Manuel Vargas,,-10.0,-55.0,,,1,1,1,,WGS84,2019,"Martius, C.F.P. von"
25518,PRESERVED_SPECIMEN,Pouteria macrocarpa,M-0174257 / 565049 / 242557,GBIF,,Manuel Vargas,,-10.0,-55.0,In ripa fluv. Japura.,,1,1,1,,WGS84,2019,"Martius, C.F.P. von"
25519,PRESERVED_SPECIMEN,Pouteria macrocarpa,M-0174256 / 565048 / 242556,GBIF,,Manuel Vargas,,-10.0,-55.0,Habitat in sylvis Japurensibus inter Maribi et São João do Principe. Provinciae Rio Negro.,,1,1,1,,WGS84,2019,"Martius, C.F.P. von (no. Obs. 2998)"
25581,PRESERVED_SPECIMEN,Pouteria macrocarpa,001091,GBIF,s.n.,Manuel Vargas,,-1.365067,-48.374635999999995,"Águas Lindas, Coleta na Área do 15 (Embrapa Amazônia Oriental)",,1,1,1,,WGS84,2019,"Lucas, F.C.A."
25582,PRESERVED_SPECIMEN,Pouteria macrocarpa,000733,GBIF,276,Manuel Vargas,,-1.982778,-51.637778000000004,"Floresta Nacional de Caxiuanã, grade do PPBio",,1,1,1,,WGS84,2019,"Félix-da-Silva, MM"
25583,PRESERVED_SPECIMEN,Pouteria macrocarpa,000614,GBIF,541,Manuel Vargas,,-2.9916669999999996,-47.406389000000004,Área atrás da ETEPA de Paragominas.,,1,1,1,,WGS84,2019,"Oliveira, JCL de"
25894,PRESERVED_SPECIMEN,Pouteria macrocarpa,96298,GBIF,2059,Manuel Vargas,,-0.166667,-56.02,"Rio Paru do Oeste ou Erepecu ou Cuminá, margem esquerda, ao lado da Cahoeira Pancanda.  Mata de terra firme solo argilo-pedregoso.",1980.0,1,1,1,,WGS84,2019,Mike Hopkins
25897,PRESERVED_SPECIMEN,Pouteria macrocarpa,239029,GBIF,725,Manuel Vargas,,-4.940519999999999,-60.26,"Reserva de Desenvolvimento Sustentável do Madeira., Rio Madeira, margem esquerda.",2010.0,1,1,1,,WGS84,2019,Mike Hopkins
25964,PRESERVED_SPECIMEN,Pouteria macrocarpa,96298,GBIF,2059,Manuel Vargas,,-0.166667,-56.02,"Rio Paru do Oeste ou Erepecu ou Cuminá, margem esquerda, ao lado da Cahoeira Pancanda.  Mata de terra firme solo argilo-pedregoso.",1980.0,1,1,1,,WGS84,2019,Mike Hopkins
25971,PRESERVED_SPECIMEN,Pouteria macrocarpa,118312,GBIF,1584,Manuel Vargas,,-4.016667,-49.0,"Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.",1981.0,1,1,1,,WGS84,2019,Mike Hopkins
25972,PRESERVED_SPECIMEN,Pouteria macrocarpa,118333,GBIF,1614,Manuel Vargas,,-4.016667,-49.35,"Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.",1981.0,1,1,1,,WGS84,2019,Mike Hopkins
26189,PRESERVED_SPECIMEN,Pouteria macrocarpa,K000579893,GBIF,582,Manuel Vargas,,-9.58,-55.92,"Propriedades particulares de preservação ambiental delimitadas pelo Rio Teles Pires (S), Rio Cristalino (E) e Parque Estadual Cristalino (N e W).GPS :P2",2008.0,1,1,1,,WGS84,2019,"Piva, J.H.; Henicka, G.S.; Santos, S.K.F.; Yamaciro, T.; Parcela 2; Sasaki, D."
27556,PRESERVED_SPECIMEN,Pouteria macrocarpa,223066,GBIF,,Manuel Vargas,,9.29,-83.77,"Tinamaste, finca de los Suizos.",1999.0,1,1,1,,WGS84,2019,"Estrada, Armando"
27558,PRESERVED_SPECIMEN,Pouteria macrocarpa,221959,GBIF,,Manuel Vargas,,9.49,-84.01,Z.P. Cerro Nara Sobre la fila.,1997.0,1,1,1,,WGS84,2019,"Sánchez, Joaquín"
27568,PRESERVED_SPECIMEN,Pouteria macrocarpa,211028,GBIF,,Manuel Vargas,,9.54,-84.01,"Los Llanos de Santa María, fila Las Rejas.",1997.0,1,1,1,,WGS84,2019,"Valverde, Oscar"
27573,PRESERVED_SPECIMEN,Pouteria macrocarpa,204930,GBIF,,Manuel Vargas,,9.55,-84.02,"Estribaciones del Cerro Diamante, ladera oeste del Río Naranjo.",1997.0,1,1,1,,WGS84,2019,"Estrada, Armando"
27616,PRESERVED_SPECIMEN,Pouteria macrocarpa,132264,GBIF,,Manuel Vargas,,9.51,-84.05,San Isidro.,1987.0,1,1,1,,WGS84,2019,"Zamora, Nelson"
